1104|1104|2021-11-20-09:43:30.8363472-05:00
1104|1104|2021-11-20-09:43:30.8363541-05:00
1104|1104|2021-11-20-09:43:30.8363610-05:00
1107|1107|2021-11-20-09:43:30.8363677-05:00
1109|1109|2021-11-20-09:43:30.8363743-05:00
1110|1110|2021-11-20-09:43:30.8363810-05:00
1112|1112|2021-11-20-09:43:30.8363880-05:00
1112|1112|2021-11-20-09:43:30.8363944-05:00
1115|1115|2021-11-20-09:43:30.8364007-05:00
1115|1115|2021-11-20-09:43:30.8364077-05:00
1116|1116|2021-11-20-09:43:30.8364163-05:00
1116|1116|2021-11-20-09:43:30.8364235-05:00
1118|1118|2021-11-20-09:43:30.8364303-05:00
1120|1120|2021-11-20-09:43:30.8364369-05:00
1120|1120|2021-11-20-09:43:30.8364436-05:00
1121|1121|2021-11-20-09:43:30.8364500-05:00
1122|1122|2021-11-20-09:43:30.8364570-05:00
1122|1122|2021-11-20-09:43:30.8364641-05:00
1123|1123|2021-11-20-09:43:30.8364710-05:00
1125|1125|2021-11-20-09:43:30.8364824-05:00
1126|1126|2021-11-20-09:43:30.8364899-05:00
1126|1126|2021-11-20-09:43:30.8364966-05:00
1126|1126|2021-11-20-09:43:30.8365033-05:00
1127|1127|2021-11-20-09:43:30.8365098-05:00
1128|1128|2021-11-20-09:43:30.8365164-05:00
1129|1129|2021-11-20-09:43:30.8365230-05:00
1131|1131|2021-11-20-09:43:30.8365293-05:00
1131|1131|2021-11-20-09:43:30.8365355-05:00
1132|1132|2021-11-20-09:43:30.8365420-05:00
1133|1133|2021-11-20-09:43:30.8365486-05:00
1133|1133|2021-11-20-09:43:30.8365551-05:00
1135|1135|2021-11-20-09:43:30.8365612-05:00
1135|1135|2021-11-20-09:43:30.8365677-05:00
1136|1136|2021-11-20-09:43:30.8365739-05:00
1137|1137|2021-11-20-09:43:30.8365808-05:00
1137|1137|2021-11-20-09:43:30.8365874-05:00
1137|1137|2021-11-20-09:43:30.8365936-05:00
1139|1139|2021-11-20-09:43:30.8366000-05:00
1139|1139|2021-11-20-09:43:30.8366066-05:00
1141|1141|2021-11-20-09:43:30.8366127-05:00
1141|1141|2021-11-20-09:43:30.8366193-05:00
1145|1145|2021-11-20-09:43:30.8366261-05:00
1145|1145|2021-11-20-09:43:30.8366323-05:00
1147|1147|2021-11-20-09:43:30.8366383-05:00
1148|1148|2021-11-20-09:43:30.8366446-05:00
1148|1148|2021-11-20-09:43:30.8366511-05:00
1151|1151|2021-11-20-09:43:30.8366577-05:00
1154|1154|2021-11-20-09:43:30.8366639-05:00
1154|1154|2021-11-20-09:43:30.8366706-05:00
1154|1154|2021-11-20-09:43:30.8366775-05:00
1154|1154|2021-11-20-09:43:30.8366838-05:00
1155|1155|2021-11-20-09:43:30.8366902-05:00
1155|1155|2021-11-20-09:43:30.8367007-05:00
1155|1155|2021-11-20-09:43:30.8367078-05:00
1158|1158|2021-11-20-09:43:30.8367139-05:00
1160|1160|2021-11-20-09:43:30.8367199-05:00
1160|1160|2021-11-20-09:43:30.8367265-05:00
1161|1161|2021-11-20-09:43:30.8367328-05:00
1161|1161|2021-11-20-09:43:30.8367391-05:00
1162|1162|2021-11-20-09:43:30.8367454-05:00
1162|1162|2021-11-20-09:43:30.8367516-05:00
1164|1164|2021-11-20-09:43:30.8367577-05:00
1165|1165|2021-11-20-09:43:30.8367638-05:00
1165|1165|2021-11-20-09:43:30.8367702-05:00
1167|1167|2021-11-20-09:43:30.8367763-05:00
1168|1168|2021-11-20-09:43:30.8367911-05:00
1169|1169|2021-11-20-09:43:30.8367990-05:00
1169|1169|2021-11-20-09:43:30.8368050-05:00
1170|1170|2021-11-20-09:43:30.8368118-05:00
1171|1171|2021-11-20-09:43:30.8368229-05:00
1171|1171|2021-11-20-09:43:30.8368290-05:00
1172|1172|2021-11-20-09:43:30.8368349-05:00
1172|1172|2021-11-20-09:43:30.8368410-05:00
1175|1175|2021-11-20-09:43:30.8368472-05:00
1175|1175|2021-11-20-09:43:30.8368530-05:00
1176|1176|2021-11-20-09:43:30.8368589-05:00
1177|1177|2021-11-20-09:43:30.8368649-05:00
1178|1178|2021-11-20-09:43:30.8368707-05:00
1179|1179|2021-11-20-09:43:30.8368772-05:00
1179|1179|2021-11-20-09:43:30.8368833-05:00
1181|1181|2021-11-20-09:43:30.8368894-05:00
1183|1183|2021-11-20-09:43:30.8368950-05:00
1183|1183|2021-11-20-09:43:30.8369008-05:00
1185|1185|2021-11-20-09:43:30.8369068-05:00
1185|1185|2021-11-20-09:43:30.8369125-05:00
1186|1186|2021-11-20-09:43:30.8369185-05:00
1186|1186|2021-11-20-09:43:30.8369244-05:00
1186|1186|2021-11-20-09:43:30.8369303-05:00
1186|1186|2021-11-20-09:43:30.8369362-05:00
1187|1187|2021-11-20-09:43:30.8369421-05:00
1187|1187|2021-11-20-09:43:30.8369482-05:00
1187|1187|2021-11-20-09:43:30.8369540-05:00
1188|1188|2021-11-20-09:43:30.8369598-05:00
1190|1190|2021-11-20-09:43:30.8369658-05:00
1190|1190|2021-11-20-09:43:30.8369716-05:00
1191|1191|2021-11-20-09:43:30.8369778-05:00
1191|1191|2021-11-20-09:43:30.8369837-05:00
1191|1191|2021-11-20-09:43:30.8369898-05:00
1192|1192|2021-11-20-09:43:30.8370008-05:00
1194|1194|2021-11-20-09:43:30.8370081-05:00
1194|1194|2021-11-20-09:43:30.8370141-05:00
1196|1196|2021-11-20-09:43:30.8370199-05:00
1197|1197|2021-11-20-09:43:30.8370255-05:00
1197|1197|2021-11-20-09:43:30.8370311-05:00
1198|1198|2021-11-20-09:43:30.8370367-05:00
1198|1198|2021-11-20-09:43:30.8370429-05:00
1199|1199|2021-11-20-09:43:30.8370487-05:00
1199|1199|2021-11-20-09:43:30.8370547-05:00
1201|1201|2021-11-20-09:43:30.8370604-05:00
1202|1202|2021-11-20-09:43:30.8370664-05:00
1203|1203|2021-11-20-09:43:30.8370724-05:00
1204|1204|2021-11-20-09:43:30.8370784-05:00
1204|1204|2021-11-20-09:43:30.8370842-05:00
1205|1205|2021-11-20-09:43:30.8370903-05:00
1206|1206|2021-11-20-09:43:30.8370964-05:00
1207|1207|2021-11-20-09:43:30.8371024-05:00
1208|1208|2021-11-20-09:43:30.8371082-05:00
1209|1209|2021-11-20-09:43:30.8371143-05:00
1213|1213|2021-11-20-09:43:30.8371200-05:00
1214|1214|2021-11-20-09:43:30.8371255-05:00
1214|1214|2021-11-20-09:43:30.8371311-05:00
1216|1216|2021-11-20-09:43:30.8371367-05:00
1217|1217|2021-11-20-09:43:30.8371427-05:00
1218|1218|2021-11-20-09:43:30.8371484-05:00
1218|1218|2021-11-20-09:43:30.8371543-05:00
1219|1219|2021-11-20-09:43:30.8371602-05:00
1219|1219|2021-11-20-09:43:30.8371658-05:00
1220|1220|2021-11-20-09:43:30.8371716-05:00
1222|1222|2021-11-20-09:43:30.8371770-05:00
1222|1222|2021-11-20-09:43:30.8371825-05:00
1223|1223|2021-11-20-09:43:30.8371879-05:00
1223|1223|2021-11-20-09:43:30.8371977-05:00
1224|1224|2021-11-20-09:43:30.8372040-05:00
1225|1225|2021-11-20-09:43:30.8372096-05:00
1225|1225|2021-11-20-09:43:30.8372151-05:00
1231|1231|2021-11-20-09:43:30.8372205-05:00
1231|1231|2021-11-20-09:43:30.8372263-05:00
1232|1232|2021-11-20-09:43:30.8372319-05:00
1232|1232|2021-11-20-09:43:30.8372376-05:00
1234|1234|2021-11-20-09:43:30.8372434-05:00
1234|1234|2021-11-20-09:43:30.8372493-05:00
1236|1236|2021-11-20-09:43:30.8372549-05:00
1239|1239|2021-11-20-09:43:30.8372603-05:00
1239|1239|2021-11-20-09:43:30.8372659-05:00
1242|1242|2021-11-20-09:43:30.8372711-05:00
1242|1242|2021-11-20-09:43:30.8372767-05:00
1242|1242|2021-11-20-09:43:30.8372823-05:00
1243|1243|2021-11-20-09:43:30.8372879-05:00
1243|1243|2021-11-20-09:43:30.8372938-05:00
1243|1243|2021-11-20-09:43:30.8372996-05:00
1244|1244|2021-11-20-09:43:30.8373051-05:00
1244|1244|2021-11-20-09:43:30.8373103-05:00
1246|1246|2021-11-20-09:43:30.8373154-05:00
1247|1247|2021-11-20-09:43:30.8373205-05:00
1248|1248|2021-11-20-09:43:30.8373257-05:00
1249|1249|2021-11-20-09:43:30.8373327-05:00
1249|1249|2021-11-20-09:43:30.8373390-05:00
1250|1250|2021-11-20-09:43:30.8373446-05:00
1251|1251|2021-11-20-09:43:30.8373505-05:00
1253|1253|2021-11-20-09:43:30.8373559-05:00
1255|1255|2021-11-20-09:43:30.8373615-05:00
1256|1256|2021-11-20-09:43:30.8373670-05:00
1257|1257|2021-11-20-09:43:30.8373730-05:00
1257|1257|2021-11-20-09:43:30.8373789-05:00
1258|1258|2021-11-20-09:43:30.8373888-05:00
1259|1259|2021-11-20-09:43:30.8373954-05:00
1259|1259|2021-11-20-09:43:30.8374011-05:00
1260|1260|2021-11-20-09:43:30.8374067-05:00
1260|1260|2021-11-20-09:43:30.8374119-05:00
1261|1261|2021-11-20-09:43:30.8374174-05:00
1261|1261|2021-11-20-09:43:30.8374228-05:00
1262|1262|2021-11-20-09:43:30.8374282-05:00
1263|1263|2021-11-20-09:43:30.8374337-05:00
1264|1264|2021-11-20-09:43:30.8374396-05:00
1266|1266|2021-11-20-09:43:30.8374452-05:00
1269|1269|2021-11-20-09:43:30.8374508-05:00
1270|1270|2021-11-20-09:43:30.8374567-05:00
1270|1270|2021-11-20-09:43:30.8374623-05:00
1270|1270|2021-11-20-09:43:30.8374680-05:00
1271|1271|2021-11-20-09:43:30.8374734-05:00
1271|1271|2021-11-20-09:43:30.8374788-05:00
1272|1272|2021-11-20-09:43:30.8374844-05:00
1272|1272|2021-11-20-09:43:30.8374896-05:00
1273|1273|2021-11-20-09:43:30.8374952-05:00
1273|1273|2021-11-20-09:43:30.8375005-05:00
1273|1273|2021-11-20-09:43:30.8375058-05:00
1274|1274|2021-11-20-09:43:30.8375110-05:00
1274|1274|2021-11-20-09:43:30.8375164-05:00
1277|1277|2021-11-20-09:43:30.8375219-05:00
1278|1278|2021-11-20-09:43:30.8375273-05:00
1278|1278|2021-11-20-09:43:30.8375326-05:00
1280|1280|2021-11-20-09:43:30.8375379-05:00
1281|1281|2021-11-20-09:43:30.8375434-05:00
1284|1284|2021-11-20-09:43:30.8375485-05:00
1284|1284|2021-11-20-09:43:30.8375536-05:00
1286|1286|2021-11-20-09:43:30.8375588-05:00
1287|1287|2021-11-20-09:43:30.8375638-05:00
1292|1292|2021-11-20-09:43:30.8375730-05:00
1293|1293|2021-11-20-09:43:30.8375791-05:00
1296|1296|2021-11-20-09:43:30.8375846-05:00
1297|1297|2021-11-20-09:43:30.8375897-05:00
1298|1298|2021-11-20-09:43:30.8375953-05:00
1299|1299|2021-11-20-09:43:30.8376007-05:00
1299|1299|2021-11-20-09:43:30.8376057-05:00
1302|1302|2021-11-20-09:43:30.8376108-05:00
1302|1302|2021-11-20-09:43:30.8376160-05:00
1302|1302|2021-11-20-09:43:30.8376208-05:00
1306|1306|2021-11-20-09:43:30.8376257-05:00
1308|1308|2021-11-20-09:43:30.8376306-05:00
1308|1308|2021-11-20-09:43:30.8376356-05:00
1308|1308|2021-11-20-09:43:30.8376406-05:00
1308|1308|2021-11-20-09:43:30.8376457-05:00
1309|1309|2021-11-20-09:43:30.8376506-05:00
1310|1310|2021-11-20-09:43:30.8376558-05:00
1310|1310|2021-11-20-09:43:30.8376609-05:00
1310|1310|2021-11-20-09:43:30.8376658-05:00
1311|1311|2021-11-20-09:43:30.8376706-05:00
1311|1311|2021-11-20-09:43:30.8376755-05:00
1313|1313|2021-11-20-09:43:30.8376804-05:00
1313|1313|2021-11-20-09:43:30.8376853-05:00
1313|1313|2021-11-20-09:43:30.8376905-05:00
1313|1313|2021-11-20-09:43:30.8376954-05:00
1315|1315|2021-11-20-09:43:30.8377002-05:00
1315|1315|2021-11-20-09:43:30.8377048-05:00
1317|1317|2021-11-20-09:43:30.8377096-05:00
1318|1318|2021-11-20-09:43:30.8377142-05:00
1318|1318|2021-11-20-09:43:30.8377190-05:00
1320|1320|2021-11-20-09:43:30.8377238-05:00
1320|1320|2021-11-20-09:43:30.8377285-05:00
1320|1320|2021-11-20-09:43:30.8377333-05:00
1321|1321|2021-11-20-09:43:30.8377429-05:00
1323|1323|2021-11-20-09:43:30.8377485-05:00
1323|1323|2021-11-20-09:43:30.8377536-05:00
1326|1326|2021-11-20-09:43:30.8377585-05:00
1326|1326|2021-11-20-09:43:30.8377636-05:00
1326|1326|2021-11-20-09:43:30.8377687-05:00
1328|1328|2021-11-20-09:43:30.8377739-05:00
1328|1328|2021-11-20-09:43:30.8377787-05:00
1328|1328|2021-11-20-09:43:30.8377835-05:00
1328|1328|2021-11-20-09:43:30.8377882-05:00
1330|1330|2021-11-20-09:43:30.8377930-05:00
1332|1332|2021-11-20-09:43:30.8377980-05:00
1332|1332|2021-11-20-09:43:30.8378030-05:00
1333|1333|2021-11-20-09:43:30.8378169-05:00
1335|1335|2021-11-20-09:43:30.8378238-05:00
1340|1340|2021-11-20-09:43:30.8378293-05:00
1340|1340|2021-11-20-09:43:30.8378342-05:00
1340|1340|2021-11-20-09:43:30.8378395-05:00
1341|1341|2021-11-20-09:43:30.8378444-05:00
1342|1342|2021-11-20-09:43:30.8378492-05:00
1343|1343|2021-11-20-09:43:30.8378542-05:00
1346|1346|2021-11-20-09:43:30.8378591-05:00
1346|1346|2021-11-20-09:43:30.8378638-05:00
1346|1346|2021-11-20-09:43:30.8378687-05:00
1346|1346|2021-11-20-09:43:30.8378734-05:00
1349|1349|2021-11-20-09:43:30.8378782-05:00
1350|1350|2021-11-20-09:43:30.8378832-05:00
1350|1350|2021-11-20-09:43:30.8378880-05:00
1350|1350|2021-11-20-09:43:30.8378927-05:00
1351|1351|2021-11-20-09:43:30.8378975-05:00
1351|1351|2021-11-20-09:43:30.8379023-05:00
1351|1351|2021-11-20-09:43:30.8379071-05:00
1353|1353|2021-11-20-09:43:30.8379118-05:00
1355|1355|2021-11-20-09:43:30.8379165-05:00
1355|1355|2021-11-20-09:43:30.8379214-05:00
1355|1355|2021-11-20-09:43:30.8379261-05:00
1357|1357|2021-11-20-09:43:30.8379309-05:00
1359|1359|2021-11-20-09:43:30.8379357-05:00
1361|1361|2021-11-20-09:43:30.8379402-05:00
1361|1361|2021-11-20-09:43:30.8379448-05:00
1363|1363|2021-11-20-09:43:30.8379493-05:00
1364|1364|2021-11-20-09:43:30.8379541-05:00
1365|1365|2021-11-20-09:43:30.8379586-05:00
1366|1366|2021-11-20-09:43:30.8379632-05:00
1367|1367|2021-11-20-09:43:30.8379677-05:00
1368|1368|2021-11-20-09:43:30.8379723-05:00
1370|1370|2021-11-20-09:43:30.8379776-05:00
1371|1371|2021-11-20-09:43:30.8379826-05:00
1372|1372|2021-11-20-09:43:30.8379872-05:00
1373|1373|2021-11-20-09:43:30.8379922-05:00
1374|1374|2021-11-20-09:43:30.8379969-05:00
1375|1375|2021-11-20-09:43:30.8380085-05:00
1377|1377|2021-11-20-09:43:30.8380142-05:00
1379|1379|2021-11-20-09:43:30.8380189-05:00
1380|1380|2021-11-20-09:43:30.8380235-05:00
1381|1381|2021-11-20-09:43:30.8380279-05:00
1381|1381|2021-11-20-09:43:30.8380326-05:00
1382|1382|2021-11-20-09:43:30.8380372-05:00
1382|1382|2021-11-20-09:43:30.8380418-05:00
1383|1383|2021-11-20-09:43:30.8380464-05:00
1384|1384|2021-11-20-09:43:30.8380511-05:00
1385|1385|2021-11-20-09:43:30.8380559-05:00
1387|1387|2021-11-20-09:43:30.8380606-05:00
1388|1388|2021-11-20-09:43:30.8380653-05:00
1391|1391|2021-11-20-09:43:30.8380700-05:00
1391|1391|2021-11-20-09:43:30.8380745-05:00
1391|1391|2021-11-20-09:43:30.8380791-05:00
1392|1392|2021-11-20-09:43:30.8380837-05:00
1394|1394|2021-11-20-09:43:30.8380883-05:00
1394|1394|2021-11-20-09:43:30.8380947-05:00
1395|1395|2021-11-20-09:43:30.8381000-05:00
1396|1396|2021-11-20-09:43:30.8381045-05:00
1396|1396|2021-11-20-09:43:30.8381090-05:00
1396|1396|2021-11-20-09:43:30.8381132-05:00
1396|1396|2021-11-20-09:43:30.8381178-05:00
1397|1397|2021-11-20-09:43:30.8381220-05:00
1402|1402|2021-11-20-09:43:30.8381266-05:00
1403|1403|2021-11-20-09:43:30.8381310-05:00
1403|1403|2021-11-20-09:43:30.8381352-05:00
1404|1404|2021-11-20-09:43:30.8381394-05:00
1404|1404|2021-11-20-09:43:30.8381436-05:00
1406|1406|2021-11-20-09:43:30.8381478-05:00
1406|1406|2021-11-20-09:43:30.8381520-05:00
1407|1407|2021-11-20-09:43:30.8381563-05:00
1407|1407|2021-11-20-09:43:30.8381650-05:00
1407|1407|2021-11-20-09:43:30.8381704-05:00
1408|1408|2021-11-20-09:43:30.8381747-05:00
1409|1409|2021-11-20-09:43:30.8381790-05:00
1409|1409|2021-11-20-09:43:30.8381833-05:00
1410|1410|2021-11-20-09:43:30.8381874-05:00
1410|1410|2021-11-20-09:43:30.8381916-05:00
1411|1411|2021-11-20-09:43:30.8381957-05:00
1413|1413|2021-11-20-09:43:30.8382000-05:00
1414|1414|2021-11-20-09:43:30.8382042-05:00
1414|1414|2021-11-20-09:43:30.8382088-05:00
1416|1416|2021-11-20-09:43:30.8382130-05:00
1416|1416|2021-11-20-09:43:30.8382172-05:00
1417|1417|2021-11-20-09:43:30.8382213-05:00
1418|1418|2021-11-20-09:43:30.8382256-05:00
1419|1419|2021-11-20-09:43:30.8382299-05:00
1421|1421|2021-11-20-09:43:30.8382342-05:00
1423|1423|2021-11-20-09:43:30.8382386-05:00
1423|1423|2021-11-20-09:43:30.8382427-05:00
1424|1424|2021-11-20-09:43:30.8382468-05:00
1425|1425|2021-11-20-09:43:30.8382510-05:00
1426|1426|2021-11-20-09:43:30.8382555-05:00
1427|1427|2021-11-20-09:43:30.8382597-05:00
1427|1427|2021-11-20-09:43:30.8382640-05:00
1428|1428|2021-11-20-09:43:30.8382684-05:00
1429|1429|2021-11-20-09:43:30.8382726-05:00
1430|1430|2021-11-20-09:43:30.8382769-05:00
1430|1430|2021-11-20-09:43:30.8382809-05:00
1435|1435|2021-11-20-09:43:30.8382850-05:00
1435|1435|2021-11-20-09:43:30.8382892-05:00
1435|1435|2021-11-20-09:43:30.8382950-05:00
1437|1437|2021-11-20-09:43:30.8383001-05:00
1438|1438|2021-11-20-09:43:30.8383131-05:00
1439|1439|2021-11-20-09:43:30.8383223-05:00
1440|1440|2021-11-20-09:43:30.8383271-05:00
1445|1445|2021-11-20-09:43:30.8383311-05:00
1445|1445|2021-11-20-09:43:30.8383350-05:00
1446|1446|2021-11-20-09:43:30.8383388-05:00
1447|1447|2021-11-20-09:43:30.8383426-05:00
1450|1450|2021-11-20-09:43:30.8383464-05:00
1450|1450|2021-11-20-09:43:30.8383503-05:00
1450|1450|2021-11-20-09:43:30.8383540-05:00
1450|1450|2021-11-20-09:43:30.8383578-05:00
1453|1453|2021-11-20-09:43:30.8383616-05:00
1453|1453|2021-11-20-09:43:30.8383654-05:00
1454|1454|2021-11-20-09:43:30.8383692-05:00
1455|1455|2021-11-20-09:43:30.8383732-05:00
1456|1456|2021-11-20-09:43:30.8383771-05:00
1457|1457|2021-11-20-09:43:30.8383809-05:00
1457|1457|2021-11-20-09:43:30.8383847-05:00
1458|1458|2021-11-20-09:43:30.8383885-05:00
1459|1459|2021-11-20-09:43:30.8383926-05:00
1459|1459|2021-11-20-09:43:30.8383964-05:00
1460|1460|2021-11-20-09:43:30.8384004-05:00
1461|1461|2021-11-20-09:43:30.8384042-05:00
1462|1462|2021-11-20-09:43:30.8384079-05:00
1463|1463|2021-11-20-09:43:30.8384115-05:00
1463|1463|2021-11-20-09:43:30.8384154-05:00
1464|1464|2021-11-20-09:43:30.8384192-05:00
1466|1466|2021-11-20-09:43:30.8384229-05:00
1467|1467|2021-11-20-09:43:30.8384267-05:00
1468|1468|2021-11-20-09:43:30.8384304-05:00
1471|1471|2021-11-20-09:43:30.8384342-05:00
1475|1475|2021-11-20-09:43:30.8384379-05:00
1475|1475|2021-11-20-09:43:30.8384416-05:00
1476|1476|2021-11-20-09:43:30.8384453-05:00
1477|1477|2021-11-20-09:43:30.8384535-05:00
1477|1477|2021-11-20-09:43:30.8384583-05:00
1479|1479|2021-11-20-09:43:30.8384622-05:00
1480|1480|2021-11-20-09:43:30.8384660-05:00
1480|1480|2021-11-20-09:43:30.8384698-05:00
1483|1483|2021-11-20-09:43:30.8384736-05:00
1483|1483|2021-11-20-09:43:30.8384773-05:00
1485|1485|2021-11-20-09:43:30.8384812-05:00
1485|1485|2021-11-20-09:43:30.8384850-05:00
1485|1485|2021-11-20-09:43:30.8384888-05:00
1487|1487|2021-11-20-09:43:30.8384926-05:00
1487|1487|2021-11-20-09:43:30.8384964-05:00
1487|1487|2021-11-20-09:43:30.8385001-05:00
1489|1489|2021-11-20-09:43:30.8385037-05:00
1489|1489|2021-11-20-09:43:30.8385073-05:00
1490|1490|2021-11-20-09:43:30.8385112-05:00
1491|1491|2021-11-20-09:43:30.8385150-05:00
1492|1492|2021-11-20-09:43:30.8385187-05:00
1495|1495|2021-11-20-09:43:30.8385223-05:00
1495|1495|2021-11-20-09:43:30.8385261-05:00
1495|1495|2021-11-20-09:43:30.8385297-05:00
1496|1496|2021-11-20-09:43:30.8385334-05:00
1497|1497|2021-11-20-09:43:30.8385370-05:00
1498|1498|2021-11-20-09:43:30.8385405-05:00
1498|1498|2021-11-20-09:43:30.8385441-05:00
1499|1499|2021-11-20-09:43:30.8385478-05:00
1499|1499|2021-11-20-09:43:30.8385515-05:00
1499|1499|2021-11-20-09:43:30.8385552-05:00
1500|1500|2021-11-20-09:43:30.8385588-05:00
1501|1501|2021-11-20-09:43:30.8385624-05:00
1502|1502|2021-11-20-09:43:30.8385660-05:00
1504|1504|2021-11-20-09:43:30.8385695-05:00
1504|1504|2021-11-20-09:43:30.8385731-05:00
1504|1504|2021-11-20-09:43:30.8385822-05:00
1504|1504|2021-11-20-09:43:30.8385869-05:00
1506|1506|2021-11-20-09:43:30.8385905-05:00
1507|1507|2021-11-20-09:43:30.8385942-05:00
1507|1507|2021-11-20-09:43:30.8385979-05:00
1508|1508|2021-11-20-09:43:30.8386015-05:00
1509|1509|2021-11-20-09:43:30.8386051-05:00
1510|1510|2021-11-20-09:43:30.8386155-05:00
1511|1511|2021-11-20-09:43:30.8386202-05:00
1511|1511|2021-11-20-09:43:30.8386238-05:00
1511|1511|2021-11-20-09:43:30.8386273-05:00
1511|1511|2021-11-20-09:43:30.8386307-05:00
1513|1513|2021-11-20-09:43:30.8386342-05:00
1513|1513|2021-11-20-09:43:30.8386377-05:00
1514|1514|2021-11-20-09:43:30.8386411-05:00
1516|1516|2021-11-20-09:43:30.8386446-05:00
1517|1517|2021-11-20-09:43:30.8386480-05:00
1517|1517|2021-11-20-09:43:30.8386515-05:00
1518|1518|2021-11-20-09:43:30.8386550-05:00
1520|1520|2021-11-20-09:43:30.8386585-05:00
1520|1520|2021-11-20-09:43:30.8386619-05:00
1521|1521|2021-11-20-09:43:30.8386654-05:00
1523|1523|2021-11-20-09:43:30.8386689-05:00
1524|1524|2021-11-20-09:43:30.8386724-05:00
1526|1526|2021-11-20-09:43:30.8386758-05:00
1527|1527|2021-11-20-09:43:30.8386792-05:00
1529|1529|2021-11-20-09:43:30.8386826-05:00
1533|1533|2021-11-20-09:43:30.8386860-05:00
1533|1533|2021-11-20-09:43:30.8386894-05:00
1534|1534|2021-11-20-09:43:30.8386928-05:00
1536|1536|2021-11-20-09:43:30.8386962-05:00
1537|1537|2021-11-20-09:43:30.8386996-05:00
1538|1538|2021-11-20-09:43:30.8387029-05:00
1538|1538|2021-11-20-09:43:30.8387062-05:00
1539|1539|2021-11-20-09:43:30.8387094-05:00
1541|1541|2021-11-20-09:43:30.8387127-05:00
1542|1542|2021-11-20-09:43:30.8387160-05:00
1543|1543|2021-11-20-09:43:30.8387193-05:00
1543|1543|2021-11-20-09:43:30.8387227-05:00
1543|1543|2021-11-20-09:43:30.8387260-05:00
1544|1544|2021-11-20-09:43:30.8387321-05:00
1544|1544|2021-11-20-09:43:30.8387365-05:00
1544|1544|2021-11-20-09:43:30.8387401-05:00
1545|1545|2021-11-20-09:43:30.8387435-05:00
1546|1546|2021-11-20-09:43:30.8387469-05:00
1551|1551|2021-11-20-09:43:30.8387503-05:00
1551|1551|2021-11-20-09:43:30.8387537-05:00
1554|1554|2021-11-20-09:43:30.8387571-05:00
1554|1554|2021-11-20-09:43:30.8387605-05:00
1554|1554|2021-11-20-09:43:30.8387638-05:00
1554|1554|2021-11-20-09:43:30.8387671-05:00
1555|1555|2021-11-20-09:43:30.8387705-05:00
1555|1555|2021-11-20-09:43:30.8387834-05:00
1556|1556|2021-11-20-09:43:30.8387870-05:00
1557|1557|2021-11-20-09:43:30.8387904-05:00
1557|1557|2021-11-20-09:43:30.8388025-05:00
1557|1557|2021-11-20-09:43:30.8388065-05:00
1558|1558|2021-11-20-09:43:30.8388107-05:00
1558|1558|2021-11-20-09:43:30.8388315-05:00
1560|1560|2021-11-20-09:43:30.8388364-05:00
1560|1560|2021-11-20-09:43:30.8388399-05:00
1561|1561|2021-11-20-09:43:30.8388432-05:00
1561|1561|2021-11-20-09:43:30.8388466-05:00
1561|1561|2021-11-20-09:43:30.8388501-05:00
1562|1562|2021-11-20-09:43:30.8388533-05:00
1563|1563|2021-11-20-09:43:30.8388565-05:00
1563|1563|2021-11-20-09:43:30.8388599-05:00
1565|1565|2021-11-20-09:43:30.8388704-05:00
1565|1565|2021-11-20-09:43:30.8388748-05:00
1566|1566|2021-11-20-09:43:30.8388783-05:00
1567|1567|2021-11-20-09:43:30.8388816-05:00
1567|1567|2021-11-20-09:43:30.8388850-05:00
1569|1569|2021-11-20-09:43:30.8388883-05:00
1569|1569|2021-11-20-09:43:30.8388917-05:00
1570|1570|2021-11-20-09:43:30.8388950-05:00
1571|1571|2021-11-20-09:43:30.8388982-05:00
1571|1571|2021-11-20-09:43:30.8389015-05:00
1571|1571|2021-11-20-09:43:30.8389048-05:00
1573|1573|2021-11-20-09:43:30.8389097-05:00
1574|1574|2021-11-20-09:43:30.8389137-05:00
1577|1577|2021-11-20-09:43:30.8389170-05:00
1577|1577|2021-11-20-09:43:30.8389203-05:00
1578|1578|2021-11-20-09:43:30.8389235-05:00
1580|1580|2021-11-20-09:43:30.8389267-05:00
1581|1581|2021-11-20-09:43:30.8389299-05:00
1582|1582|2021-11-20-09:43:30.8389330-05:00
1584|1584|2021-11-20-09:43:30.8389362-05:00
1584|1584|2021-11-20-09:43:30.8389393-05:00
1585|1585|2021-11-20-09:43:30.8389424-05:00
1586|1586|2021-11-20-09:43:30.8389456-05:00
1586|1586|2021-11-20-09:43:30.8389486-05:00
1586|1586|2021-11-20-09:43:30.8389518-05:00
1587|1587|2021-11-20-09:43:30.8389549-05:00
1587|1587|2021-11-20-09:43:30.8389579-05:00
1587|1587|2021-11-20-09:43:30.8389610-05:00
1588|1588|2021-11-20-09:43:30.8389642-05:00
1590|1590|2021-11-20-09:43:30.8389672-05:00
1591|1591|2021-11-20-09:43:30.8389702-05:00
1591|1591|2021-11-20-09:43:30.8389733-05:00
1591|1591|2021-11-20-09:43:30.8389764-05:00
1592|1592|2021-11-20-09:43:30.8389838-05:00
1593|1593|2021-11-20-09:43:30.8389876-05:00
1593|1593|2021-11-20-09:43:30.8389909-05:00
1593|1593|2021-11-20-09:43:30.8389939-05:00
1594|1594|2021-11-20-09:43:30.8389970-05:00
